Date,Open,High,Low,Close,Volume
2016-10-20,17.6603,17.6603,17.6603,17.6603,1.0
2016-10-21,17.6618,17.6618,17.6618,17.6618,1.0
2016-10-24,17.6686,17.6686,17.6686,17.6686,1.0
2016-10-25,17.664,17.664,17.664,17.664,1.0
2016-10-26,17.6601,17.6601,17.6601,17.6601,1.0
2016-10-27,17.6557,17.6557,17.6557,17.6557,1.0
2016-10-28,17.654,17.654,17.654,17.654,1.0
2016-11-01,17.6664,17.6664,17.6664,17.6664,1.0
2016-11-02,17.6649,17.6649,17.6649,17.6649,1.0
2016-11-03,17.6672,17.6672,17.6672,17.6672,1.0
2016-11-04,17.6668,17.6668,17.6668,17.6668,1.0
2016-11-07,17.6762,17.6762,17.6762,17.6762,1.0
2016-11-08,17.6814,17.6814,17.6814,17.6814,1.0
2016-11-09,17.7277,17.7277,17.7277,17.7277,1.0
2016-11-10,17.7557,17.7557,17.7557,17.7557,1.0
2016-11-11,17.7438,17.7438,17.7438,17.7438,1.0
2016-11-15,17.8076,17.8076,17.8076,17.8076,1.0
2016-11-16,17.8826,17.8826,17.8826,17.8826,1.0
2016-11-17,17.8955,17.8955,17.8955,17.8955,1.0
2016-11-18,17.8852,17.8852,17.8852,17.8852,1.0
2016-11-21,17.9316,17.9316,17.9316,17.9316,1.0
2016-11-22,17.9416,17.9416,17.9416,17.9416,1.0
2016-11-23,17.9669,17.9669,17.9669,17.9669,1.0
2016-11-24,18.0016,18.0016,18.0016,18.0016,1.0
2016-11-25,17.9989,17.9989,17.9989,17.9989,1.0
2016-11-28,17.9769,17.9769,17.9769,17.9769,1.0
2016-11-29,17.9731,17.9731,17.9731,17.9731,1.0
2016-11-30,17.9926,17.9926,17.9926,17.9926,1.0
2016-12-01,18.0055,18.0055,18.0055,18.0055,1.0
2016-12-02,18.0009,18.0009,18.0009,18.0009,1.0
2016-12-05,18.0125,18.0125,18.0125,18.0125,1.0
2016-12-06,18.0146,18.0146,18.0146,18.0146,1.0
2016-12-07,17.9058,17.9058,17.9058,17.9058,1.0
2016-12-08,17.8684,17.8684,17.8684,17.8684,1.0
2016-12-09,17.8865,17.8865,17.8865,17.8865,1.0
2016-12-13,17.8968,17.8968,17.8968,17.8968,1.0
2016-12-14,17.9026,17.9026,17.9026,17.9026,1.0
2016-12-15,17.8806,17.8806,17.8806,17.8806,1.0
2016-12-16,17.8692,17.8692,17.8692,17.8692,1.0
2016-12-19,17.8773,17.8773,17.8773,17.8773,1.0
2016-12-20,17.882,17.882,17.882,17.882,1.0
2016-12-21,17.8812,17.8812,17.8812,17.8812,1.0
2016-12-22,17.8781,17.8781,17.8781,17.8781,1.0
2016-12-23,17.8729,17.8729,17.8729,17.8729,1.0
2016-12-26,17.8642,17.8642,17.8642,17.8642,1.0
