Date,Open,High,Low,Close,Volume
2015-12-18,28.69,28.69,28.69,28.69,1.0
2015-12-21,28.97,28.97,28.97,28.97,1.0
2015-12-22,28.83,28.83,28.83,28.83,1.0
2015-12-23,29.08,29.08,29.08,29.08,1.0
2015-12-24,29.05,29.05,29.05,29.05,1.0
2015-12-28,29.25,29.25,29.25,29.25,1.0
2015-12-29,29.26,29.26,29.26,29.26,1.0
2015-12-30,29.15,29.15,29.15,29.15,1.0
2015-12-31,29.29,29.29,29.29,29.29,1.0
2016-01-01,29.4,29.4,29.4,29.4,1.0
2016-01-04,28.81,28.81,28.81,28.81,1.0
2016-01-05,28.79,28.79,28.79,28.79,1.0
2016-01-06,28.62,28.62,28.62,28.62,1.0
2016-01-07,28.01,28.01,28.01,28.01,1.0
2016-01-08,28.21,28.21,28.21,28.21,1.0
2016-01-11,28.01,28.01,28.01,28.01,1.0
2016-01-12,27.82,27.82,27.82,27.82,1.0
2016-01-13,28.0,28.0,28.0,28.0,1.0
2016-01-14,27.86,27.86,27.86,27.86,1.0
2016-01-15,27.47,27.47,27.47,27.47,1.0
2016-01-18,27.11,27.11,27.11,27.11,1.0
2016-01-19,27.41,27.41,27.41,27.41,1.0
2016-01-20,27.05,27.05,27.05,27.05,1.0
2016-01-21,27.01,27.01,27.01,27.01,1.0
2016-01-22,27.5,27.5,27.5,27.5,1.0
2016-01-25,27.55,27.55,27.55,27.55,1.0
2016-01-27,27.57,27.57,27.57,27.57,1.0
2016-01-28,27.47,27.47,27.47,27.47,1.0
2016-01-29,27.84,27.84,27.84,27.84,1.0
2016-02-01,27.82,27.82,27.82,27.82,1.0
2016-02-02,27.38,27.38,27.38,27.38,1.0
2016-02-03,27.02,27.02,27.02,27.02,1.0
2016-02-04,27.2,27.2,27.2,27.2,1.0
2016-02-05,27.58,27.58,27.58,27.58,1.0
2016-02-08,27.25,27.25,27.25,27.25,1.0
2016-02-09,26.79,26.79,26.79,26.79,1.0
2016-02-10,26.5,26.5,26.5,26.5,1.0
2016-02-11,25.69,25.69,25.69,25.69,1.0
2016-02-12,25.61,25.61,25.61,25.61,1.0
2016-02-15,26.35,26.35,26.35,26.35,1.0
2016-02-16,25.89,25.89,25.89,25.89,1.0
