Date,Open,High,Low,Close,Volume
2013-04-16,9.0995,9.0995,9.0995,9.0995,1.0
2013-04-17,9.1576,9.1576,9.1576,9.1576,1.0
2013-04-18,9.0856,9.0856,9.0856,9.0856,1.0
2013-04-22,9.3855,9.3855,9.3855,9.3855,1.0
2013-04-23,9.3115,9.3115,9.3115,9.3115,1.0
2013-04-25,9.4346,9.4346,9.4346,9.4346,1.0
2013-04-26,9.5232,9.5232,9.5232,9.5232,1.0
2013-04-29,9.5163,9.5163,9.5163,9.5163,1.0
2013-04-30,9.4913,9.4913,9.4913,9.4913,1.0
2013-05-02,9.4056,9.4056,9.4056,9.4056,1.0
2013-05-03,9.5235,9.5235,9.5235,9.5235,1.0
2013-05-06,9.5942,9.5942,9.5942,9.5942,1.0
2013-05-07,9.5146,9.5146,9.5146,9.5146,1.0
2013-05-08,9.4496,9.4496,9.4496,9.4496,1.0
2013-05-09,9.5659,9.5659,9.5659,9.5659,1.0
2013-05-10,9.5502,9.5502,9.5502,9.5502,1.0
2013-05-13,9.4791,9.4791,9.4791,9.4791,1.0
2013-05-14,9.4903,9.4903,9.4903,9.4903,1.0
2013-05-15,9.3715,9.3715,9.3715,9.3715,1.0
2013-05-16,9.3173,9.3173,9.3173,9.3173,1.0
2013-05-17,9.1951,9.1951,9.1951,9.1951,1.0
2013-05-20,9.0695,9.0695,9.0695,9.0695,1.0
2013-05-21,9.2012,9.2012,9.2012,9.2012,1.0
2013-05-22,9.2403,9.2403,9.2403,9.2403,1.0
2013-05-23,9.2045,9.2045,9.2045,9.2045,1.0
2013-05-24,9.2059,9.2059,9.2059,9.2059,1.0
2013-05-27,9.2272,9.2272,9.2272,9.2272,1.0
2013-05-28,9.1999,9.1999,9.1999,9.1999,1.0
2013-05-29,9.2187,9.2187,9.2187,9.2187,1.0
2013-05-30,9.2945,9.2945,9.2945,9.2945,1.0
2013-05-31,9.463,9.463,9.463,9.463,1.0
2013-06-03,9.3771,9.3771,9.3771,9.3771,1.0
2013-06-04,9.3703,9.3703,9.3703,9.3703,1.0
2013-06-05,9.3561,9.3561,9.3561,9.3561,1.0
2013-06-06,9.457,9.457,9.457,9.457,1.0
2013-06-07,9.5316,9.5316,9.5316,9.5316,1.0
2013-06-10,9.5882,9.5882,9.5882,9.5882,1.0
2013-06-11,9.4799,9.4799,9.4799,9.4799,1.0
2013-06-12,9.4296,9.4296,9.4296,9.4296,1.0
2013-06-13,9.5204,9.5204,9.5204,9.5204,1.0
2013-06-14,9.4635,9.4635,9.4635,9.4635,1.0
2013-06-17,9.6675,9.6675,9.6675,9.6675,1.0
2013-06-18,9.6181,9.6181,9.6181,9.6181,1.0
2013-06-19,9.5645,9.5645,9.5645,9.5645,1.0
2013-06-20,9.4351,9.4351,9.4351,9.4351,1.0
2013-06-21,9.3615,9.3615,9.3615,9.3615,1.0
2013-06-24,9.2892,9.2892,9.2892,9.2892,1.0
2013-06-25,9.322,9.322,9.322,9.322,1.0
2013-06-26,9.0536,9.0536,9.0536,9.0536,1.0
2013-06-27,9.1244,9.1244,9.1244,9.1244,1.0
2013-06-28,8.8496,8.8496,8.8496,8.8496,1.0
2013-07-02,9.1727,9.1727,9.1727,9.1727,1.0
2013-07-03,9.1601,9.1601,9.1601,9.1601,1.0
2013-07-04,9.1695,9.1695,9.1695,9.1695,1.0
2013-07-05,9.1351,9.1351,9.1351,9.1351,1.0
2013-07-08,9.1278,9.1278,9.1278,9.1278,1.0
2013-07-09,9.1896,9.1896,9.1896,9.1896,1.0
2013-07-10,9.1674,9.1674,9.1674,9.1674,1.0
2013-07-11,9.3022,9.3022,9.3022,9.3022,1.0
2013-07-12,9.2927,9.2927,9.2927,9.2927,1.0
2013-07-15,9.34,9.34,9.34,9.34,1.0
2013-07-16,9.2507,9.2507,9.2507,9.2507,1.0
2013-07-17,9.2317,9.2317,9.2317,9.2317,1.0
2013-07-18,9.2297,9.2297,9.2297,9.2297,1.0
2013-07-19,9.2578,9.2578,9.2578,9.2578,1.0
2013-07-22,9.3567,9.3567,9.3567,9.3567,1.0
2013-07-23,9.5164,9.5164,9.5164,9.5164,1.0
2013-07-24,9.4846,9.4846,9.4846,9.4846,1.0
2013-07-25,9.3785,9.3785,9.3785,9.3785,1.0
2013-07-26,9.4775,9.4775,9.4775,9.4775,1.0
2013-07-29,9.6448,9.6448,9.6448,9.6448,1.0
2013-07-30,9.6509,9.6509,9.6509,9.6509,1.0
2013-07-31,9.8383,9.8383,9.8383,9.8383,1.0
2013-08-01,9.6875,9.6875,9.6875,9.6875,1.0
2013-08-02,9.5547,9.5547,9.5547,9.5547,1.0
2013-08-05,9.7569,9.7569,9.7569,9.7569,1.0
2013-08-06,9.7172,9.7172,9.7172,9.7172,1.0
2013-08-07,9.6196,9.6196,9.6196,9.6196,1.0
2013-08-08,9.6974,9.6974,9.6974,9.6974,1.0
2013-08-12,9.936,9.936,9.936,9.936,1.0
2013-08-13,10.1219,10.1219,10.1219,10.1219,1.0
2013-08-14,10.0926,10.0926,10.0926,10.0926,1.0
2013-08-16,10.523,10.523,10.523,10.523,1.0
2013-08-19,10.6532,10.6532,10.6532,10.6532,1.0
2013-08-20,10.6105,10.6105,10.6105,10.6105,1.0
2013-08-21,10.7056,10.7056,10.7056,10.7056,1.0
2013-08-22,10.7371,10.7371,10.7371,10.7371,1.0
2013-08-23,10.6982,10.6982,10.6982,10.6982,1.0
2013-08-26,10.805,10.805,10.805,10.805,1.0
2013-08-27,10.965,10.965,10.965,10.965,1.0
2013-08-28,11.1066,11.1066,11.1066,11.1066,1.0
2013-08-29,10.9817,10.9817,10.9817,10.9817,1.0
2013-08-30,10.7332,10.7332,10.7332,10.7332,1.0
2013-09-02,10.7599,10.7599,10.7599,10.7599,1.0
2013-09-03,10.9848,10.9848,10.9848,10.9848,1.0
2013-09-04,10.924,10.924,10.924,10.924,1.0
2013-09-05,10.7819,10.7819,10.7819,10.7819,1.0
2013-09-06,10.6076,10.6076,10.6076,10.6076,1.0
2013-09-10,10.4272,10.4272,10.4272,10.4272,1.0
2013-09-11,10.3574,10.3574,10.3574,10.3574,1.0
2013-09-12,10.376,10.376,10.376,10.376,1.0
2013-09-13,10.2635,10.2635,10.2635,10.2635,1.0
2013-09-16,10.2429,10.2429,10.2429,10.2429,1.0
2013-09-17,10.2557,10.2557,10.2557,10.2557,1.0
2013-09-18,10.191,10.191,10.191,10.191,1.0
2013-09-19,10.3831,10.3831,10.3831,10.3831,1.0
2013-09-20,10.3175,10.3175,10.3175,10.3175,1.0
2013-09-23,10.2116,10.2116,10.2116,10.2116,1.0
2013-09-24,10.2618,10.2618,10.2618,10.2618,1.0
2013-09-25,10.3415,10.3415,10.3415,10.3415,1.0
2013-09-26,10.2914,10.2914,10.2914,10.2914,1.0
2013-09-27,10.2777,10.2777,10.2777,10.2777,1.0
2013-09-30,10.3675,10.3675,10.3675,10.3675,1.0
2013-10-01,10.3071,10.3071,10.3071,10.3071,1.0
2013-10-03,10.279,10.279,10.279,10.279,1.0
2013-10-04,10.1767,10.1767,10.1767,10.1767,1.0
2013-10-07,10.3022,10.3022,10.3022,10.3022,1.0
2013-10-08,10.4018,10.4018,10.4018,10.4018,1.0
2013-10-09,10.3992,10.3992,10.3992,10.3992,1.0
2013-10-10,10.4096,10.4096,10.4096,10.4096,1.0
2013-10-11,10.3239,10.3239,10.3239,10.3239,1.0
2013-10-14,10.4149,10.4149,10.4149,10.4149,1.0
2013-10-15,10.3888,10.3888,10.3888,10.3888,1.0
2013-10-17,10.4725,10.4725,10.4725,10.4725,1.0
2013-10-18,10.4923,10.4923,10.4923,10.4923,1.0
2013-10-21,10.7188,10.7188,10.7188,10.7188,1.0
2013-10-22,10.7695,10.7695,10.7695,10.7695,1.0
2013-10-23,10.8386,10.8386,10.8386,10.8386,1.0
2013-10-24,10.9111,10.9111,10.9111,10.9111,1.0
2013-10-25,10.9381,10.9381,10.9381,10.9381,1.0
2013-10-28,10.903,10.903,10.903,10.903,1.0
2013-10-29,10.6966,10.6966,10.6966,10.6966,1.0
2013-10-30,10.6172,10.6172,10.6172,10.6172,1.0
2013-10-31,10.5422,10.5422,10.5422,10.5422,1.0
2013-11-01,10.6645,10.6645,10.6645,10.6645,1.0
2013-11-05,10.5202,10.5202,10.5202,10.5202,1.0
2013-11-06,10.4955,10.4955,10.4955,10.4955,1.0
2013-11-07,10.5154,10.5154,10.5154,10.5154,1.0
2013-11-08,10.4789,10.4789,10.4789,10.4789,1.0
2013-11-11,10.4558,10.4558,10.4558,10.4558,1.0
2013-11-12,10.573,10.573,10.573,10.573,1.0
2013-11-13,10.6306,10.6306,10.6306,10.6306,1.0
2013-11-14,10.6157,10.6157,10.6157,10.6157,1.0
2013-11-18,10.544,10.544,10.544,10.544,1.0
2013-11-19,10.5963,10.5963,10.5963,10.5963,1.0
2013-11-20,10.5392,10.5392,10.5392,10.5392,1.0
2013-11-21,10.522,10.522,10.522,10.522,1.0
2013-11-22,10.541,10.541,10.541,10.541,1.0
2013-11-25,10.4654,10.4654,10.4654,10.4654,1.0
2013-11-26,10.5384,10.5384,10.5384,10.5384,1.0
2013-11-27,10.4826,10.4826,10.4826,10.4826,1.0
2013-11-28,10.4337,10.4337,10.4337,10.4337,1.0
2013-11-29,10.5262,10.5262,10.5262,10.5262,1.0
2013-12-02,10.4793,10.4793,10.4793,10.4793,1.0
2013-12-03,10.4531,10.4531,10.4531,10.4531,1.0
2013-12-04,10.4686,10.4686,10.4686,10.4686,1.0
2013-12-05,10.4575,10.4575,10.4575,10.4575,1.0
2013-12-06,10.3872,10.3872,10.3872,10.3872,1.0
2013-12-09,10.3807,10.3807,10.3807,10.3807,1.0
2013-12-10,10.3688,10.3688,10.3688,10.3688,1.0
2013-12-11,10.4255,10.4255,10.4255,10.4255,1.0
2013-12-12,10.3689,10.3689,10.3689,10.3689,1.0
2013-12-13,10.3487,10.3487,10.3487,10.3487,1.0
2013-12-16,10.3168,10.3168,10.3168,10.3168,1.0
2013-12-17,10.2533,10.2533,10.2533,10.2533,1.0
2013-12-18,10.2268,10.2268,10.2268,10.2268,1.0
2013-12-19,10.2072,10.2072,10.2072,10.2072,1.0
2013-12-20,10.1534,10.1534,10.1534,10.1534,1.0
2013-12-23,10.1175,10.1175,10.1175,10.1175,1.0
2013-12-24,10.1105,10.1105,10.1105,10.1105,1.0
2013-12-26,10.1521,10.1521,10.1521,10.1521,1.0
2013-12-27,10.0681,10.0681,10.0681,10.0681,1.0
2013-12-30,10.0397,10.0397,10.0397,10.0397,1.0
2013-12-31,10.0136,10.0136,10.0136,10.0136,1.0
2014-01-01,9.9655,9.9655,9.9655,9.9655,1.0
2014-01-02,10.0504,10.0504,10.0504,10.0504,1.0
2014-01-03,10.176,10.176,10.176,10.176,1.0
2014-01-06,10.1693,10.1693,10.1693,10.1693,1.0
2014-01-07,10.144,10.144,10.144,10.144,1.0
2014-01-08,10.072,10.072,10.072,10.072,1.0
2014-01-09,10.08,10.08,10.08,10.08,1.0
2014-01-10,10.109,10.109,10.109,10.109,1.0
2014-01-13,10.1473,10.1473,10.1473,10.1473,1.0
2014-01-15,10.1057,10.1057,10.1057,10.1057,1.0
2014-01-16,10.1048,10.1048,10.1048,10.1048,1.0
2014-01-17,10.0901,10.0901,10.0901,10.0901,1.0
2014-01-20,10.2086,10.2086,10.2086,10.2086,1.0
2014-01-21,10.1539,10.1539,10.1539,10.1539,1.0
2014-01-22,10.1109,10.1109,10.1109,10.1109,1.0
2014-01-23,10.1758,10.1758,10.1758,10.1758,1.0
2014-01-24,10.1776,10.1776,10.1776,10.1776,1.0
2014-01-27,10.2313,10.2313,10.2313,10.2313,1.0
2014-01-28,10.1692,10.1692,10.1692,10.1692,1.0
2014-01-29,10.2351,10.2351,10.2351,10.2351,1.0
2014-01-30,10.2176,10.2176,10.2176,10.2176,1.0
2014-01-31,10.1431,10.1431,10.1431,10.1431,1.0
2014-02-03,10.1588,10.1588,10.1588,10.1588,1.0
2014-02-04,10.1903,10.1903,10.1903,10.1903,1.0
2014-02-05,10.1962,10.1962,10.1962,10.1962,1.0
2014-02-06,10.1767,10.1767,10.1767,10.1767,1.0
2014-02-07,10.1992,10.1992,10.1992,10.1992,1.0
2014-02-10,10.2673,10.2673,10.2673,10.2673,1.0
2014-02-11,10.3233,10.3233,10.3233,10.3233,1.0
2014-02-12,10.2923,10.2923,10.2923,10.2923,1.0
2014-02-13,10.2932,10.2932,10.2932,10.2932,1.0
2014-02-14,10.3247,10.3247,10.3247,10.3247,1.0
2014-02-17,10.464,10.464,10.464,10.464,1.0
2014-02-18,10.5179,10.5179,10.5179,10.5179,1.0
2014-02-20,10.5027,10.5027,10.5027,10.5027,1.0
2014-02-21,10.4851,10.4851,10.4851,10.4851,1.0
2014-02-24,10.5263,10.5263,10.5263,10.5263,1.0
2014-02-25,10.4963,10.4963,10.4963,10.4963,1.0
2014-02-26,10.5057,10.5057,10.5057,10.5057,1.0
2014-02-28,10.4934,10.4934,10.4934,10.4934,1.0
2014-03-03,10.5412,10.5412,10.5412,10.5412,1.0
2014-03-04,10.5179,10.5179,10.5179,10.5179,1.0
2014-03-05,10.4224,10.4224,10.4224,10.4224,1.0
2014-03-06,10.3849,10.3849,10.3849,10.3849,1.0
2014-03-07,10.3914,10.3914,10.3914,10.3914,1.0
2014-03-10,10.3482,10.3482,10.3482,10.3482,1.0
2014-03-11,10.365,10.365,10.365,10.365,1.0
2014-03-12,10.3774,10.3774,10.3774,10.3774,1.0
2014-03-13,10.377,10.377,10.377,10.377,1.0
2014-03-14,10.3336,10.3336,10.3336,10.3336,1.0
2014-03-18,10.3025,10.3025,10.3025,10.3025,1.0
2014-03-19,10.2252,10.2252,10.2252,10.2252,1.0
2014-03-20,10.1434,10.1434,10.1434,10.1434,1.0
2014-03-21,10.1435,10.1435,10.1435,10.1435,1.0
2014-03-24,10.0313,10.0313,10.0313,10.0313,1.0
2014-03-25,9.9744,9.9744,9.9744,9.9744,1.0
2014-03-26,9.9856,9.9856,9.9856,9.9856,1.0
2014-03-27,9.8865,9.8865,9.8865,9.8865,1.0
2014-03-28,9.8425,9.8425,9.8425,9.8425,1.0
2014-04-02,9.8825,9.8825,9.8825,9.8825,1.0
2014-04-03,9.8358,9.8358,9.8358,9.8358,1.0
2014-04-04,9.7265,9.7265,9.7265,9.7265,1.0
2014-04-07,9.8115,9.8115,9.8115,9.8115,1.0
2014-04-09,9.8889,9.8889,9.8889,9.8889,1.0
2014-04-10,9.9582,9.9582,9.9582,9.9582,1.0
2014-04-11,9.9492,9.9492,9.9492,9.9492,1.0
2014-04-15,10.0527,10.0527,10.0527,10.0527,1.0
2014-04-16,10.0442,10.0442,10.0442,10.0442,1.0
2014-04-17,10.0827,10.0827,10.0827,10.0827,1.0
2014-04-21,10.0925,10.0925,10.0925,10.0925,1.0
2014-04-22,10.1508,10.1508,10.1508,10.1508,1.0
2014-04-23,10.2286,10.2286,10.2286,10.2286,1.0
2014-04-25,10.2592,10.2592,10.2592,10.2592,1.0
2014-04-28,10.3134,10.3134,10.3134,10.3134,1.0
2014-04-29,10.2136,10.2136,10.2136,10.2136,1.0
2014-04-30,10.2311,10.2311,10.2311,10.2311,1.0
2014-05-02,10.3962,10.3962,10.3962,10.3962,1.0
2014-05-05,10.2563,10.2563,10.2563,10.2563,1.0
2014-05-06,10.2416,10.2416,10.2416,10.2416,1.0
2014-05-07,10.2691,10.2691,10.2691,10.2691,1.0
2014-05-08,10.1712,10.1712,10.1712,10.1712,1.0
2014-05-09,10.1323,10.1323,10.1323,10.1323,1.0
2014-05-12,10.0904,10.0904,10.0904,10.0904,1.0
2014-05-13,10.0786,10.0786,10.0786,10.0786,1.0
2014-05-15,10.0648,10.0648,10.0648,10.0648,1.0
2014-05-16,10.0457,10.0457,10.0457,10.0457,1.0
2014-05-19,9.8081,9.8081,9.8081,9.8081,1.0
2014-05-20,9.7204,9.7204,9.7204,9.7204,1.0
2014-05-21,9.7022,9.7022,9.7022,9.7022,1.0
2014-05-22,9.4831,9.4831,9.4831,9.4831,1.0
2014-05-23,9.3915,9.3915,9.3915,9.3915,1.0
2014-05-26,9.3884,9.3884,9.3884,9.3884,1.0
2014-05-27,9.3555,9.3555,9.3555,9.3555,1.0
2014-05-28,9.2472,9.2472,9.2472,9.2472,1.0
2014-05-29,9.1167,9.1167,9.1167,9.1167,1.0
2014-05-30,9.2099,9.2099,9.2099,9.2099,1.0
2014-06-02,9.2164,9.2164,9.2164,9.2164,1.0
2014-06-03,9.21,9.21,9.21,9.21,1.0
2014-06-04,9.1953,9.1953,9.1953,9.1953,1.0
2014-06-05,9.1045,9.1045,9.1045,9.1045,1.0
2014-06-06,9.1293,9.1293,9.1293,9.1293,1.0
2014-06-09,9.1031,9.1031,9.1031,9.1031,1.0
2014-06-10,9.1089,9.1089,9.1089,9.1089,1.0
2014-06-11,9.1654,9.1654,9.1654,9.1654,1.0
2014-06-12,9.1163,9.1163,9.1163,9.1163,1.0
2014-06-13,9.2171,9.2171,9.2171,9.2171,1.0
2014-06-16,9.4336,9.4336,9.4336,9.4336,1.0
2014-06-17,9.4484,9.4484,9.4484,9.4484,1.0
2014-06-18,9.4402,9.4402,9.4402,9.4402,1.0
2014-06-19,9.4581,9.4581,9.4581,9.4581,1.0
2014-06-20,9.6018,9.6018,9.6018,9.6018,1.0
2014-06-23,9.6159,9.6159,9.6159,9.6159,1.0
2014-06-24,9.6322,9.6322,9.6322,9.6322,1.0
2014-06-25,9.6209,9.6209,9.6209,9.6209,1.0
2014-06-26,9.5792,9.5792,9.5792,9.5792,1.0
2014-06-27,9.5848,9.5848,9.5848,9.5848,1.0
2014-06-30,9.5647,9.5647,9.5647,9.5647,1.0
2014-07-01,9.6004,9.6004,9.6004,9.6004,1.0
2014-07-02,9.5934,9.5934,9.5934,9.5934,1.0
2014-07-03,9.5226,9.5226,9.5226,9.5226,1.0
2014-07-04,9.5287,9.5287,9.5287,9.5287,1.0
2014-07-07,9.4653,9.4653,9.4653,9.4653,1.0
2014-07-08,9.471,9.471,9.471,9.471,1.0
2014-07-09,9.4621,9.4621,9.4621,9.4621,1.0
2014-07-10,9.6392,9.6392,9.6392,9.6392,1.0
2014-07-11,9.6564,9.6564,9.6564,9.6564,1.0
2014-07-14,9.6032,9.6032,9.6032,9.6032,1.0
2014-07-15,9.5631,9.5631,9.5631,9.5631,1.0
2014-07-16,9.4817,9.4817,9.4817,9.4817,1.0
2014-07-17,9.5555,9.5555,9.5555,9.5555,1.0
2014-07-18,9.5637,9.5637,9.5637,9.5637,1.0
2014-07-21,9.5844,9.5844,9.5844,9.5844,1.0
2014-07-22,9.5284,9.5284,9.5284,9.5284,1.0
2014-07-23,9.5141,9.5141,9.5141,9.5141,1.0
2014-07-24,9.4646,9.4646,9.4646,9.4646,1.0
2014-07-25,9.4099,9.4099,9.4099,9.4099,1.0
2014-07-28,9.5043,9.5043,9.5043,9.5043,1.0
2014-07-30,9.4602,9.4602,9.4602,9.4602,1.0
2014-07-31,9.5013,9.5013,9.5013,9.5013,1.0
2014-08-01,9.5065,9.5065,9.5065,9.5065,1.0
2014-08-04,9.5277,9.5277,9.5277,9.5277,1.0
2014-08-05,9.5038,9.5038,9.5038,9.5038,1.0
2014-08-06,9.5659,9.5659,9.5659,9.5659,1.0
2014-08-07,9.6742,9.6742,9.6742,9.6742,1.0
2014-08-08,9.7689,9.7689,9.7689,9.7689,1.0
2014-08-11,9.6758,9.6758,9.6758,9.6758,1.0
2014-08-12,9.6761,9.6761,9.6761,9.6761,1.0
2014-08-13,9.6615,9.6615,9.6615,9.6615,1.0
2014-08-14,9.6727,9.6727,9.6727,9.6727,1.0
2014-08-19,9.5727,9.5727,9.5727,9.5727,1.0
2014-08-20,9.6129,9.6129,9.6129,9.6129,1.0
2014-08-21,9.5234,9.5234,9.5234,9.5234,1.0
2014-08-22,9.5032,9.5032,9.5032,9.5032,1.0
2014-08-25,9.5954,9.5954,9.5954,9.5954,1.0
2014-08-26,9.5109,9.5109,9.5109,9.5109,1.0
2014-08-27,9.4628,9.4628,9.4628,9.4628,1.0
2014-08-28,9.4665,9.4665,9.4665,9.4665,1.0
2014-09-01,9.4463,9.4463,9.4463,9.4463,1.0
2014-09-02,9.4237,9.4237,9.4237,9.4237,1.0
2014-09-03,9.3194,9.3194,9.3194,9.3194,1.0
2014-09-04,9.3359,9.3359,9.3359,9.3359,1.0
2014-09-05,9.3301,9.3301,9.3301,9.3301,1.0
2014-09-08,9.357,9.357,9.357,9.357,1.0
2014-09-09,9.366,9.366,9.366,9.366,1.0
2014-09-10,9.3389,9.3389,9.3389,9.3389,1.0
2014-09-11,9.3795,9.3795,9.3795,9.3795,1.0
2014-09-12,9.4037,9.4037,9.4037,9.4037,1.0
2014-09-15,9.3318,9.3318,9.3318,9.3318,1.0
2014-09-16,9.3226,9.3226,9.3226,9.3226,1.0
2014-09-17,9.2816,9.2816,9.2816,9.2816,1.0
2014-09-18,9.1559,9.1559,9.1559,9.1559,1.0
2014-09-19,9.1222,9.1222,9.1222,9.1222,1.0
2014-09-22,9.0698,9.0698,9.0698,9.0698,1.0
2014-09-23,9.1632,9.1632,9.1632,9.1632,1.0
2014-09-24,9.1614,9.1614,9.1614,9.1614,1.0
2014-09-25,9.0717,9.0717,9.0717,9.0717,1.0
2014-09-26,9.1508,9.1508,9.1508,9.1508,1.0
2014-09-29,9.1807,9.1807,9.1807,9.1807,1.0
2014-09-30,9.0744,9.0744,9.0744,9.0744,1.0
2014-10-01,9.1089,9.1089,9.1089,9.1089,1.0
2014-10-07,9.1221,9.1221,9.1221,9.1221,1.0
2014-10-08,9.1804,9.1804,9.1804,9.1804,1.0
2014-10-09,9.2333,9.2333,9.2333,9.2333,1.0
2014-10-10,9.1991,9.1991,9.1991,9.1991,1.0
2014-10-13,9.1973,9.1973,9.1973,9.1973,1.0
2014-10-14,9.2095,9.2095,9.2095,9.2095,1.0
2014-10-16,9.3139,9.3139,9.3139,9.3139,1.0
2014-10-17,9.2565,9.2565,9.2565,9.2565,1.0
2014-10-20,9.2886,9.2886,9.2886,9.2886,1.0
2014-10-21,9.5231,9.5231,9.5231,9.5231,1.0
2014-10-22,9.2445,9.2445,9.2445,9.2445,1.0
2014-10-27,9.169,9.169,9.169,9.169,1.0
2014-10-28,9.1585,9.1585,9.1585,9.1585,1.0
2014-10-29,9.159,9.159,9.159,9.159,1.0
2014-10-30,9.0234,9.0234,9.0234,9.0234,1.0
2014-10-31,8.963,8.963,8.963,8.963,1.0
2014-11-03,8.8982,8.8982,8.8982,8.8982,1.0
2014-11-05,8.7117,8.7117,8.7117,8.7117,1.0
2014-11-07,8.7988,8.7988,8.7988,8.7988,1.0
2014-11-10,8.9085,8.9085,8.9085,8.9085,1.0
2014-11-11,8.8135,8.8135,8.8135,8.8135,1.0
2014-11-12,8.7509,8.7509,8.7509,8.7509,1.0
2014-11-13,8.7674,8.7674,8.7674,8.7674,1.0
2014-11-14,8.6879,8.6879,8.6879,8.6879,1.0
2014-11-17,8.9283,8.9283,8.9283,8.9283,1.0
2014-11-18,8.9706,8.9706,8.9706,8.9706,1.0
2014-11-19,8.974,8.974,8.974,8.974,1.0
2014-11-20,8.9171,8.9171,8.9171,8.9171,1.0
2014-11-21,8.9077,8.9077,8.9077,8.9077,1.0
2014-11-24,8.9399,8.9399,8.9399,8.9399,1.0
2014-11-25,8.9422,8.9422,8.9422,8.9422,1.0
2014-11-26,8.9358,8.9358,8.9358,8.9358,1.0
2014-11-27,8.9218,8.9218,8.9218,8.9218,1.0
