Date,Open,High,Low,Close,Volume
2022-12-01,350.517,350.517,350.517,350.517,1.0
2022-12-02,349.97,349.97,349.97,349.97,1.0
2022-12-05,350.733,350.733,350.733,350.733,1.0
2022-12-06,349.663,349.663,349.663,349.663,1.0
2022-12-07,349.597,349.597,349.597,349.597,1.0
2022-12-08,350.813,350.813,350.813,350.813,1.0
2022-12-09,349.641,349.641,349.641,349.641,1.0
2022-12-12,350.642,350.642,350.642,350.642,1.0
2022-12-13,351.838,351.838,351.838,351.838,1.0
2022-12-14,352.946,352.946,352.946,352.946,1.0
2022-12-15,350.268,350.268,350.268,350.268,1.0
2022-12-16,347.611,347.611,347.611,347.611,1.0
2022-12-19,349.253,349.253,349.253,349.253,1.0
2022-12-20,349.122,349.122,349.122,349.122,1.0
2022-12-21,345.463,345.463,345.463,345.463,1.0
2022-12-22,343.741,343.741,343.741,343.741,1.0
2022-12-23,338.429,338.429,338.429,338.429,1.0
2022-12-26,343.326,343.326,343.326,343.326,1.0
2022-12-27,344.641,344.641,344.641,344.641,1.0
2022-12-28,344.954,344.954,344.954,344.954,1.0
2022-12-29,346.371,346.371,346.371,346.371,1.0
2022-12-30,346.334,346.334,346.334,346.334,1.0
2023-01-02,348.365,348.365,348.365,348.365,1.0
2023-01-03,349.306,349.306,349.306,349.306,1.0
2023-01-04,346.705,346.705,346.705,346.705,1.0
2023-01-05,347.324,347.324,347.324,347.324,1.0
2023-01-06,345.809,345.809,345.809,345.809,1.0
2023-01-09,348.128,348.128,348.128,348.128,1.0
2023-01-10,345.906,345.906,345.906,345.906,1.0
2023-01-11,345.601,345.601,345.601,345.601,1.0
2023-01-12,345.291,345.291,345.291,345.291,1.0
2023-01-13,346.511,346.511,346.511,346.511,1.0
2023-01-16,345.892,345.892,345.892,345.892,1.0
2023-01-17,346.523,346.523,346.523,346.523,1.0
2023-01-18,348.079,348.079,348.079,348.079,1.0
2023-01-19,348.313,348.313,348.313,348.313,1.0
2023-01-20,348.382,348.382,348.382,348.382,1.0
